Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
1065232.0,45239.0,Linda Wiley,Mary90@gmail.com,8325653271.0,468 Nicholas Station,Portsmouth,England,74244.0,UK,21.0,Male,Medium,Regular,5/28/2023,2023.0,May,13:47:41,2.0,256.8890704,513.7781408,Grocery,Nestle,Snacks,Good,Express,Debit Card,Shipped,4.0,Crackers
5935882.0,96690.0,Eric Williams,George19@gmail.com,4098074157.0,876 Barbara Throughway,Portsmouth,England,44833.0,UK,21.0,Male,Medium,Regular,1/19/2024,2024.0,January,9:14:17,8.0,18.78091268,150.2473015,Home Decor,Home Depot,Furniture,Bad,Express,Cash,Shipped,1.0,Dresser
4249249.0,41150.0,Sharon Foster,Kevin19@gmail.com,6784477301.0,92586 Henry Court,Portsmouth,England,58596.0,UK,21.0,Female,Medium,Regular,11/4/2023,2023.0,November,11:47:11,1.0,455.9877959,455.9877959,Grocery,Coca-Cola,Juice,Bad,Same-Day,Cash,Pending,1.0,Pineapple juice
6520512.0,74350.0,Troy Love,Briana17@gmail.com,5715852010.0,265 Chandler Green Suite 487,Portsmouth,England,90475.0,UK,21.0,Female,Medium,Regular,3/1/2023,2023.0,March,18:12:35,10.0,319.1466513,3191.466513,Electronics,Apple,Laptop,Excellent,Standard,Cash,Shipped,5.0,Razer Blade
5619541.0,63338.0,Amber Morris,Caleb57@gmail.com,7006273421.0,839 Sandoval Mountains Suite 441,Portsmouth,England,85252.0,UK,21.0,Female,Medium,Regular,1/4/2024,2024.0,January,5:17:51,2.0,225.4843552,450.9687105,Electronics,Apple,Laptop,Average,Express,Credit Card,Delivered,2.0,LG Gram
4762322.0,73853.0,Amy Alvarez,Nicole11@gmail.com,3499385860.0,0378 Janet Shoals,Portsmouth,England,13361.0,UK,21.0,Male,Medium,Regular,4/26/2023,2023.0,April,7:02:33,1.0,448.9465652,448.9465652,Books,HarperCollins,Thriller,Bad,Standard,Debit Card,Processing,1.0,Detective
1492534.0,88658.0,Victoria Meyer,Randy37@gmail.com,3400962601.0,370 Katherine Plains Suite 153,Portsmouth,England,98483.0,UK,21.0,Female,Medium,Regular,1/14/2024,2024.0,January,19:20:05,10.0,15.16556551,151.6556551,Books,HarperCollins,Non-Fiction,Excellent,Express,Credit Card,Delivered,4.0,Travel
2283534.0,72108.0,Cynthia Robbins,Leslie29@gmail.com,4284451273.0,4386 Nelson Mission Suite 564,Portsmouth,England,5550.0,UK,21.0,Male,Medium,Regular,1/29/2024,2024.0,January,3:53:31,1.0,413.0662401,413.0662401,Home Decor,Bed Bath & Beyond,Kitchen,Bad,Same-Day,PayPal,Pending,1.0,Coffee maker
5073549.0,89907.0,Jennifer Myers,Martin47@gmail.com,5971713540.0,45373 Todd Lake,Portsmouth,England,70349.0,UK,21.0,Male,Medium,Regular,2/21/2024,2024.0,February,11:43:13,4.0,253.051884,1012.207536,Grocery,Nestle,Snacks,Bad,Standard,PayPal,Delivered,1.0,Fruit snacks
9880990.0,48859.0,Randall Giles,Paul51@gmail.com,7000146384.0,377 Doyle Branch,Portsmouth,England,64187.0,UK,21.0,Female,Medium,Regular,5/29/2023,2023.0,May,7:29:32,3.0,190.8978587,572.693576,Clothing,Adidas,T-shirt,Excellent,Express,Cash,Pending,4.0,Long-sleeve tee
5039701.0,34701.0,Rebecca Martin,Tammy32@gmail.com,7454421779.0,64677 Padilla Row Suite 229,Portsmouth,England,26125.0,UK,21.0,Male,Medium,Regular,8/18/2023,2023.0,August,2:02:16,8.0,462.4127658,3699.302127,Books,Penguin Books,Children's,Average,Express,Credit Card,Shipped,2.0,Educational kits
5710237.0,91024.0,Victor Payne,Carl36@gmail.com,4713487384.0,694 Elijah Cliff Suite 079,Portsmouth,England,88762.0,UK,21.0,Female,Medium,Regular,4/5/2023,2023.0,April,0:40:23,1.0,361.1119853,361.1119853,Books,HarperCollins,Thriller,Average,Express,Cash,Delivered,2.0,Mystery
7182309.0,53973.0,Christina Aguilar,Heather64@gmail.com,2655346441.0,600 Hamilton Crescent,Portsmouth,England,82454.0,UK,21.0,Male,Medium,Regular,10/16/2023,2023.0,October,3:27:48,6.0,314.6687595,1888.012557,Home Decor,IKEA,Lighting,Average,Express,Debit Card,Pending,2.0,Recessed lighting
9409412.0,60843.0,George Brooks,Catherine2@gmail.com,2354914713.0,5529 Harris Lakes,Portsmouth,England,65159.0,UK,21.0,Male,Medium,Regular,5/1/2023,2023.0,May,8:18:24,9.0,466.54001,4198.86009,Clothing,Adidas,T-shirt,Bad,Express,Cash,Pending,1.0,Off-the-shoulder tee
2589138.0,72584.0,Elizabeth Richards,Michelle92@gmail.com,6061952342.0,43055 Woodward Village,Portsmouth,England,89786.0,UK,21.0,Female,Medium,Regular,11/6/2023,2023.0,November,18:34:00,10.0,333.6691113,3336.691113,Grocery,Coca-Cola,Juice,Average,Standard,Cash,Pending,2.0,Tomato juice
1431971.0,65442.0,Christina Brown,Amber21@gmail.com,5962731713.0,511 Scott Inlet,Portsmouth,England,10804.0,UK,21.0,Male,Medium,Regular,8/25/2023,2023.0,August,3:39:34,3.0,145.7166601,437.1499804,Home Decor,IKEA,Decorations,Bad,Standard,Debit Card,Delivered,1.0,Picture frames
7325149.0,56905.0,Charles Lopez,Stephen19@gmail.com,3989596150.0,78313 Dennis Forges Suite 491,Portsmouth,England,20090.0,UK,21.0,Male,Medium,Regular,8/3/2023,2023.0,August,22:13:25,10.0,440.7233337,4407.233337,Books,Random House,Fiction,Good,Same-Day,PayPal,Processing,4.0,Science fiction
5476285.0,47559.0,Jacqueline Sullivan,Alvin31@gmail.com,1273780287.0,49017 Shannon Tunnel Apt. 271,Portsmouth,England,69285.0,UK,21.0,Female,Medium,Regular,7/4/2023,2023.0,July,17:50:29,9.0,111.4411874,1002.970687,Grocery,Coca-Cola,Water,Excellent,Standard,Credit Card,Processing,5.0,Purified water
3927823.0,34353.0,Mallory Mitchell,Karen70@gmail.com,1450934799.0,73951 Natasha Grove Suite 719,Portsmouth,England,71163.0,UK,21.0,Male,Medium,Regular,1/24/2024,2024.0,January,18:35:18,6.0,,823.6171554,Home Decor,Home Depot,Decorations,Average,Same-Day,Credit Card,Shipped,2.0,Curtains
1501483.0,83065.0,Brenda Thomas,Alexander70@gmail.com,1663447780.0,357 Wilson Mountains,Portsmouth,England,67889.0,UK,21.0,Female,Medium,Regular,12/15/2023,2023.0,December,21:37:35,2.0,484.0229219,968.0458438,Grocery,Nestle,Snacks,Excellent,Standard,Debit Card,Delivered,4.0,Nuts
6854068.0,89849.0,Daniel Miller,Kenneth40@gmail.com,5082492572.0,731 Morgan Glen,Portsmouth,England,3780.0,UK,21.0,Male,Medium,Regular,12/19/2023,2023.0,December,12:00:53,4.0,469.5236418,1878.094567,Home Decor,Bed Bath & Beyond,Kitchen,Bad,Same-Day,PayPal,Pending,1.0,Dishwasher
3142832.0,78136.0,Mikayla Turner,Jessica50@gmail.com,5405728103.0,855 Sandoval Turnpike,Portsmouth,England,59305.0,UK,21.0,Male,Medium,Regular,11/21/2023,2023.0,November,15:27:57,9.0,57.39395865,516.5456278,Clothing,Nike,Shoes,Bad,Same-Day,Credit Card,Pending,1.0,Oxfords
5783966.0,53059.0,Shirley Watts,Charles29@gmail.com,8075820265.0,781 Owens Coves Suite 892,Portsmouth,England,79302.0,UK,21.0,Female,Medium,Regular,6/10/2023,2023.0,June,10:01:28,4.0,475.0802651,1900.32106,Home Decor,Home Depot,Furniture,Excellent,Express,Debit Card,Delivered,5.0,Coffee table
3689441.0,95570.0,Kevin Donaldson,Joanna78@gmail.com,9316267005.0,7417 Martinez Run Apt. 369,Portsmouth,England,33639.0,UK,21.0,Male,Medium,Regular,2/4/2024,2024.0,February,3:53:30,8.0,473.8261517,3790.609214,Grocery,Pepsi,Soft Drink,Bad,Express,Debit Card,Delivered,1.0,Fruit punch
5463590.0,52277.0,Amber Moore,Jason44@gmail.com,5601100458.0,30629 Sanders Expressway Suite 346,Portsmouth,England,60386.0,UK,21.0,Female,Medium,Regular,5/17/2023,2023.0,May,4:01:17,5.0,98.66683082,493.3341541,Home Decor,Home Depot,Decorations,Excellent,Same-Day,Debit Card,Pending,4.0,Clocks
5267041.0,48282.0,Linda Garza,Matthew6@gmail.com,5117034011.0,98394 Johnson Knolls Suite 375,Portsmouth,England,67345.0,UK,21.0,Female,Medium,Regular,5/13/2023,2023.0,May,3:05:11,6.0,32.45567108,194.7340265,Electronics,Sony,Television,Bad,Standard,Credit Card,Processing,1.0,Smart TV
3488620.0,29678.0,Joanna Jones,Cynthia9@gmail.com,4413855909.0,0214 Martin Oval Apt. 030,Portsmouth,England,95227.0,UK,21.0,Male,Medium,Regular,1/23/2024,2024.0,January,17:27:08,10.0,291.6414337,2916.414337,Home Decor,Home Depot,Decorations,Bad,Express,PayPal,Processing,1.0,Rugs
6389514.0,56096.0,Aaron Jacobson,Amanda40@gmail.com,2860779220.0,1595 Alvarez Oval Suite 618,Portsmouth,England,26889.0,UK,21.0,Male,Medium,Regular,9/14/2023,2023.0,September,5:11:28,4.0,39.6350382,158.5401528,Books,Penguin Books,Fiction,Excellent,Same-Day,Cash,Pending,5.0,Romance
6266148.0,93963.0,Joseph Butler,Nancy58@gmail.com,7737394396.0,12791 Jonathan Ridge Suite 804,Portsmouth,England,65990.0,UK,21.0,Male,Medium,Regular,5/7/2023,2023.0,May,18:53:02,3.0,124.5384456,373.6153367,Electronics,Sony,Headphones,Good,Standard,PayPal,Shipped,3.0,Over-ear headphones
7129986.0,32958.0,Joseph Perry,Jessica38@gmail.com,3897256918.0,48756 Joshua Lights Apt. 844,Portsmouth,England,61093.0,UK,21.0,Female,Medium,Regular,9/11/2023,2023.0,September,11:03:33,9.0,250.0592381,2250.533143,Books,Penguin Books,Children's,Excellent,Same-Day,Cash,Shipped,4.0,Games
2664993.0,96061.0,Anna Zamora,Perry22@gmail.com,1919892738.0,934 Steven Tunnel Apt. 768,Portsmouth,England,98887.0,UK,21.0,Male,Medium,Regular,10/31/2023,2023.0,October,15:23:15,6.0,57.7813474,346.6880844,Home Decor,IKEA,Lighting,Good,Same-Day,Cash,Delivered,4.0,Desk lamps
6680167.0,43159.0,Angelica Mcdaniel,Scott18@gmail.com,3431504157.0,66231 Stephanie Plains Apt. 347,Portsmouth,England,23922.0,UK,21.0,Male,Medium,Regular,1/10/2024,2024.0,January,4:01:07,5.0,425.4824272,2127.412136,Grocery,Pepsi,Soft Drink,Excellent,Standard,Debit Card,Delivered,4.0,Orange soda
9672454.0,89942.0,Cory Guzman,Amanda79@gmail.com,2836170703.0,104 Rhonda Way,Portsmouth,England,19956.0,UK,21.0,Female,Medium,Regular,11/3/2023,2023.0,November,15:25:46,7.0,207.1305577,1449.913904,Clothing,Adidas,Shoes,Average,Express,Cash,Processing,2.0,Running shoes
2724531.0,50912.0,Robert Bradford,Joshua77@gmail.com,2825329192.0,5132 Hannah Lakes Suite 937,Portsmouth,England,42292.0,UK,21.0,Male,Medium,Regular,3/25/2023,2023.0,March,15:33:15,4.0,330.4023544,1321.609418,Clothing,Nike,Shoes,Average,Express,Debit Card,Pending,2.0,Espadrilles
9453443.0,64520.0,Kathleen Baker,Emily7@gmail.com,9872258271.0,99430 Leon Loop Apt. 590,Portsmouth,England,73993.0,UK,21.0,Male,Medium,Regular,6/8/2023,2023.0,June,7:20:22,7.0,54.34424262,380.4096984,Home Decor,Home Depot,Tools,Excellent,Same-Day,Credit Card,Pending,5.0,Wrench
2149571.0,76622.0,Lauren Grant,Paige19@gmail.com,3663983176.0,157 Lee Mission Apt. 515,Portsmouth,England,16469.0,UK,21.0,Female,Medium,Regular,2/29/2024,2024.0,February,6:38:51,7.0,245.1153323,1715.807326,Home Decor,IKEA,Lighting,Good,Standard,Cash,Shipped,3.0,Ceiling lights
9438520.0,15507.0,Melinda Soto,Stephanie30@gmail.com,2720827682.0,5518 Pamela Burgs Apt. 478,Portsmouth,England,44078.0,UK,21.0,Female,Medium,Regular,3/12/2023,2023.0,March,17:06:10,4.0,435.4585914,1741.834365,Electronics,Samsung,Tablet,Excellent,Express,Credit Card,Shipped,4.0,Samsung Galaxy Tab
9265728.0,99642.0,Donald Cunningham,Melvin63@gmail.com,9978512036.0,26291 Cruz Points,Portsmouth,England,14230.0,UK,21.0,Female,Medium,Regular,10/5/2023,2023.0,October,5:17:48,5.0,348.9132552,1744.566276,Electronics,Apple,Tablet,Good,Same-Day,Debit Card,Processing,3.0,Samsung Galaxy Tab
5250174.0,49438.0,Jacqueline Wells,Emily72@gmail.com,7624725442.0,6017 Debra Crossing,Portsmouth,England,97286.0,UK,21.0,Male,Medium,Regular,4/30/2023,2023.0,April,10:43:27,6.0,322.7492163,1936.495298,Books,Random House,Fiction,Good,Express,Credit Card,Delivered,3.0,Mystery
3136550.0,30929.0,Kenneth Macdonald,Cassie35@gmail.com,4472875219.0,0349 Miller Islands,Portsmouth,England,68690.0,UK,21.0,Female,Medium,Regular,8/17/2023,2023.0,August,7:46:30,4.0,311.4333269,1245.733307,Books,Random House,Non-Fiction,Bad,Express,Cash,Shipped,1.0,Travel
7551084.0,72042.0,Karen Martinez,Sarah17@gmail.com,3890921180.0,7670 Hughes Mission Suite 616,Portsmouth,England,89107.0,UK,21.0,Female,Medium,Regular,1/20/2024,2024.0,January,8:01:50,5.0,453.0168094,2265.084047,Home Decor,Home Depot,Furniture,Average,Same-Day,PayPal,Pending,2.0,Wardrobe
9400661.0,60060.0,Mary Ramos,Alison55@gmail.com,9740051324.0,6647 Clark Forks Suite 627,Portsmouth,England,27770.0,UK,21.0,Male,Medium,Regular,2/2/2024,2024.0,February,14:09:22,7.0,223.3169445,1563.218612,Grocery,Nestle,Snacks,Bad,Standard,Credit Card,Processing,1.0,Popcorn
5070386.0,59201.0,Robert Patterson,James97@gmail.com,4990101147.0,959 Ana Field Apt. 249,Portsmouth,England,39403.0,UK,21.0,Male,Medium,Regular,8/31/2023,2023.0,August,19:17:42,1.0,391.0820007,391.0820007,Electronics,Apple,Tablet,Excellent,Same-Day,PayPal,Shipped,5.0,Samsung Galaxy Tab
9037291.0,26769.0,Heather Underwood,Nichole87@gmail.com,9553030198.0,092 Matthew Lakes Apt. 742,Portsmouth,England,62290.0,UK,21.0,Male,Medium,Regular,12/23/2023,2023.0,December,2:59:11,2.0,473.2620774,946.5241547,Electronics,Sony,Smartphone,Average,Express,PayPal,Pending,2.0,Motorola Moto
6681131.0,81997.0,Sierra Duncan,Lori14@gmail.com,9375496990.0,628 Nicholas Parkway Suite 132,Portsmouth,England,80200.0,UK,21.0,Male,Medium,Regular,1/26/2024,2024.0,January,23:51:40,8.0,430.2597061,3442.077649,Electronics,Apple,Smartphone,Good,Express,Debit Card,Delivered,4.0,LG G
9269537.0,67554.0,Jennifer Jones,Aaron14@gmail.com,5198825106.0,1206 Eduardo Landing,Portsmouth,England,40638.0,UK,21.0,Male,Medium,Regular,6/4/2023,2023.0,June,5:48:46,4.0,488.0498043,1952.199217,Grocery,Coca-Cola,Water,Good,Standard,PayPal,Shipped,4.0,Bottled water
5438535.0,99891.0,Calvin Klein,Nathan72@gmail.com,1533886607.0,478 Elizabeth Cape Suite 693,Portsmouth,England,6359.0,UK,21.0,Male,Medium,Regular,7/22/2023,2023.0,July,16:22:13,4.0,106.2018135,424.8072539,Home Decor,Home Depot,Tools,Average,Express,Credit Card,Processing,2.0,Level
7377738.0,37019.0,Michele Mckay,Amy29@gmail.com,2226991555.0,0768 Robert Oval,Portsmouth,England,81243.0,UK,21.0,Male,Medium,Regular,12/20/2023,2023.0,December,10:08:57,7.0,384.9519707,2694.663795,Books,HarperCollins,Non-Fiction,Good,Express,Debit Card,Delivered,4.0,Science
6984081.0,64391.0,Allison Powell,Lisa84@gmail.com,1830206427.0,5909 Mathis Locks Apt. 168,Portsmouth,England,89231.0,UK,21.0,Female,Medium,Regular,8/15/2023,2023.0,August,12:25:42,5.0,36.98521443,184.9260721,Books,Random House,Literature,Good,Same-Day,PayPal,Shipped,3.0,Essays
4198322.0,87187.0,Maria Leach,Jennifer98@gmail.com,4465911388.0,04570 Justin Mountains,Portsmouth,England,82205.0,UK,21.0,Male,Medium,Regular,6/21/2023,2023.0,June,20:46:57,9.0,145.1514688,1306.363219,Clothing,Zara,Jeans,Average,Same-Day,Cash,Delivered,2.0,Skinny jeans
2457908.0,84527.0,Samuel Hardin,Jonathan72@gmail.com,9753317331.0,9577 Trevor Stravenue,Portsmouth,England,70763.0,UK,21.0,Male,Medium,Regular,5/18/2023,2023.0,May,20:15:15,4.0,394.0023432,1576.009373,Clothing,Nike,T-shirt,Good,Express,Debit Card,Pending,3.0,Crew neck tee
6350296.0,79459.0,Miranda Burke,William29@gmail.com,6991807555.0,538 Craig Cove,Portsmouth,England,75372.0,UK,21.0,Male,Medium,Regular,8/1/2023,2023.0,August,8:04:10,2.0,113.5888996,227.1777992,Electronics,Samsung,Television,Good,Standard,Debit Card,Delivered,3.0,LCD TV
1743602.0,83311.0,Jennifer Wilson,Sheila56@gmail.com,5790626932.0,428 Kevin Ranch Suite 398,Portsmouth,England,78394.0,UK,21.0,Male,Medium,Regular,7/3/2023,2023.0,July,5:45:54,5.0,241.0201393,1205.100696,Clothing,Zara,Dress,Good,Same-Day,PayPal,Pending,3.0,A-line dress
6866160.0,65841.0,Tiffany Bailey,Teresa77@gmail.com,7984909779.0,19933 Ellen Point Suite 444,Portsmouth,England,56627.0,UK,21.0,Male,Medium,Regular,9/18/2023,2023.0,September,9:27:34,9.0,128.7937594,1159.143835,Electronics,Samsung,Tablet,Average,Standard,Debit Card,Shipped,2.0,Asus ZenPad
1893008.0,15383.0,Nancy Mckinney,Hayden22@gmail.com,1139837390.0,349 Benjamin Shoal Apt. 856,Portsmouth,England,57455.0,UK,21.0,Male,Medium,Regular,11/13/2023,2023.0,November,4:15:40,8.0,332.784867,2662.278936,Clothing,Zara,Shirt,Bad,Standard,Credit Card,Pending,1.0,Tank top
9011458.0,11269.0,David Anderson,Jonathan1@gmail.com,1957601720.0,25670 Renee Branch,Portsmouth,England,1069.0,UK,21.0,Female,Medium,Regular,5/24/2023,2023.0,May,13:15:02,2.0,138.3271111,276.6542222,Clothing,Adidas,Shoes,Average,Standard,Debit Card,Pending,2.0,Loafers
6379105.0,53384.0,Ronald Woodard,Scott11@gmail.com,2677166381.0,64726 Lawrence Village,Portsmouth,England,54903.0,UK,21.0,Female,Medium,Regular,9/9/2023,2023.0,September,16:02:11,9.0,386.0532308,3474.479077,Grocery,Nestle,Chocolate,Excellent,Same-Day,Cash,Pending,4.0,Chocolate cookies
6013350.0,32142.0,Hannah Stewart,Phillip10@gmail.com,7324778832.0,9082 Dawn Flat,Portsmouth,England,1173.0,UK,21.0,Female,Medium,Regular,8/15/2023,2023.0,August,3:43:05,3.0,381.7696365,1145.308909,Grocery,Pepsi,Water,Average,Same-Day,Debit Card,Processing,2.0,Coconut water
7453003.0,31361.0,Teresa Chapman,Robert49@gmail.com,5067428661.0,18697 Mary Centers Suite 063,Portsmouth,England,98020.0,UK,21.0,Female,Medium,Regular,7/28/2023,2023.0,July,20:02:00,6.0,86.35151793,518.1091076,Clothing,Adidas,Jacket,Good,Express,Cash,Shipped,4.0,Windbreaker
8714034.0,55306.0,Dr. Jesus Curry,Ian92@gmail.com,9908743948.0,0027 Mcclain Fields Apt. 705,Portsmouth,England,83794.0,UK,21.0,Female,Medium,Regular,3/24/2023,2023.0,March,15:04:34,1.0,461.8323369,461.8323369,Electronics,Sony,Headphones,Excellent,Express,PayPal,Delivered,5.0,Gaming headphones
3943814.0,19510.0,Barbara Figueroa,Kimberly58@gmail.com,6216774634.0,686 Kevin Path,Portsmouth,England,89642.0,UK,21.0,Male,Medium,Regular,1/15/2024,2024.0,January,3:48:29,4.0,286.2912211,1145.164884,Home Decor,IKEA,Lighting,Bad,Standard,Credit Card,Delivered,1.0,Ceiling lights
1193100.0,55995.0,Kimberly Farley,William50@gmail.com,9137295676.0,220 Matthew Brooks Apt. 401,Portsmouth,England,49266.0,UK,21.0,Female,Medium,Regular,10/7/2023,2023.0,October,15:06:45,5.0,37.19033078,185.9516539,Electronics,Samsung,Smartphone,Average,Standard,Credit Card,Processing,2.0,Motorola Moto
4568227.0,92241.0,Michelle Watkins,James10@gmail.com,3233984898.0,75405 Perez Islands,Portsmouth,England,78388.0,UK,21.0,Female,Medium,Regular,10/22/2023,2023.0,October,3:05:16,5.0,302.9451404,1514.725702,Clothing,Adidas,Shoes,Average,Same-Day,Cash,Delivered,2.0,Sneakers
3983770.0,70837.0,Randall Sims,Theodore41@gmail.com,5637749971.0,2760 Elliott Crest Apt. 513,Portsmouth,England,74905.0,UK,21.0,Male,Medium,Regular,6/27/2023,2023.0,June,18:18:15,6.0,295.4164201,1772.49852,Home Decor,Bed Bath & Beyond,Kitchen,Good,Same-Day,PayPal,Processing,4.0,Coffee maker
9205988.0,55132.0,John Wilkerson,Renee75@gmail.com,6786724669.0,2914 John Circle,Portsmouth,England,26860.0,UK,21.0,Male,Medium,Regular,9/7/2023,2023.0,September,10:51:51,3.0,332.2094036,996.6282109,Electronics,Sony,Television,Excellent,Express,Debit Card,Processing,5.0,Curved TV
9608141.0,64221.0,Julie Perez,Stephen51@gmail.com,5543124347.0,1638 David Highway Apt. 590,Portsmouth,England,96815.0,UK,21.0,Female,Medium,Regular,11/19/2023,2023.0,November,5:40:45,7.0,236.2715378,1653.900764,Grocery,Nestle,Snacks,Bad,Express,PayPal,Shipped,1.0,Beef jerky
2905979.0,12240.0,Tina Martin,Joel40@gmail.com,4135995440.0,5187 Vega Roads,Portsmouth,England,72784.0,UK,21.0,Female,Medium,Regular,8/28/2023,2023.0,August,1:11:30,1.0,318.2258341,318.2258341,Clothing,Zara,Jeans,Bad,Same-Day,Debit Card,Delivered,1.0,Low-rise jeans
4132421.0,84916.0,Mr. William Salazar PhD,William18@gmail.com,9847632080.0,97963 Guzman Tunnel,Portsmouth,England,11900.0,UK,21.0,Female,Medium,Regular,12/28/2023,2023.0,December,12:32:37,3.0,495.4392229,1486.317669,Electronics,Sony,Smartphone,Excellent,Express,Debit Card,Processing,5.0,OnePlus
7010614.0,40949.0,Lauren Lee,James7@gmail.com,6116236346.0,6406 Morgan Lodge,Portsmouth,England,26102.0,UK,21.0,Female,Medium,Regular,4/18/2023,2023.0,April,6:29:26,10.0,401.5829502,4015.829502,Home Decor,IKEA,Decorations,Good,Same-Day,Cash,Delivered,4.0,Clocks
7447089.0,68885.0,Daniel Smith,Sarah78@gmail.com,7690746432.0,37162 Hickman Ways Suite 625,Portsmouth,England,72383.0,UK,21.0,Male,Medium,Regular,2/7/2024,2024.0,February,17:17:54,10.0,128.4376369,1284.376369,Clothing,Nike,Shorts,Bad,Same-Day,PayPal,Delivered,1.0,Board shorts
3980010.0,38708.0,Michelle Davis,Julie33@gmail.com,8815953735.0,66467 Stephanie Cliffs Suite 841,Portsmouth,England,16927.0,UK,21.0,Male,Medium,Regular,7/4/2023,2023.0,July,9:39:15,2.0,105.2282479,210.4564958,Clothing,Adidas,Jacket,Excellent,Standard,Cash,Shipped,5.0,Windbreaker
9249332.0,89104.0,Jody Kelly,Samantha68@gmail.com,4760845859.0,1855 Dylan Shore Apt. 714,Portsmouth,England,91846.0,UK,21.0,Male,Medium,Regular,12/9/2023,2023.0,December,11:35:56,3.0,202.6592899,607.9778696,Electronics,Apple,Smartphone,Excellent,Same-Day,PayPal,Shipped,4.0,Nokia
6540093.0,41750.0,Amy House,Danielle95@gmail.com,2219545542.0,7335 Rebekah Shores Suite 401,Portsmouth,England,75249.0,UK,21.0,Male,Medium,Regular,12/21/2023,2023.0,December,22:37:08,2.0,278.7654328,557.5308656,Grocery,Pepsi,Juice,Bad,Express,Debit Card,Shipped,1.0,Mixed fruit juice
2629458.0,18526.0,Alexander Oconnor,Robert73@gmail.com,7313642109.0,51486 Ball Inlet Suite 645,Portsmouth,England,896.0,UK,21.0,Male,Medium,Regular,8/6/2023,2023.0,August,0:15:15,3.0,144.4660879,433.3982636,Books,Penguin Books,Fiction,Average,Standard,Cash,Delivered,2.0,Adventure
5470901.0,54596.0,Kim Gomez,Roger84@gmail.com,1604400037.0,6698 Tracy Inlet Suite 101,Portsmouth,England,2110.0,UK,21.0,Female,Medium,Regular,8/31/2023,2023.0,August,1:38:41,10.0,291.8927962,2918.927962,Electronics,Apple,Smartphone,Excellent,Express,Credit Card,Processing,4.0,Huawei P
5789336.0,28092.0,Amy Mills,Heidi22@gmail.com,1495169767.0,380 Lopez Summit Suite 572,Portsmouth,England,75319.0,UK,21.0,Male,Medium,Regular,6/26/2023,2023.0,June,23:29:43,4.0,156.6803747,626.721499,Clothing,Zara,Shirt,Average,Standard,Credit Card,Shipped,2.0,Blouse
6667825.0,73460.0,Carol Jackson,Tiffany70@gmail.com,7065439451.0,5039 Theodore Ways Apt. 855,Portsmouth,England,92076.0,UK,21.0,Male,Medium,Regular,2/15/2024,2024.0,February,12:46:59,10.0,387.2474697,3872.474697,Electronics,Sony,Television,Excellent,Same-Day,Cash,Delivered,4.0,4K TV
6642188.0,35393.0,Marc Logan,Lori7@gmail.com,4125360549.0,957 Cortez Islands,Portsmouth,England,92964.0,UK,21.0,Male,Medium,Regular,8/4/2023,2023.0,August,11:07:35,10.0,251.2224019,2512.224019,Books,Penguin Books,Fiction,Bad,Express,Credit Card,Processing,1.0,Mystery
8798481.0,33791.0,Stacey Bates,Jason74@gmail.com,3310925324.0,248 Turner Vista Apt. 567,Portsmouth,England,24306.0,UK,21.0,Male,Medium,Regular,12/19/2023,2023.0,December,3:02:45,10.0,122.7426228,1227.426228,Electronics,Samsung,Television,Excellent,Standard,Debit Card,Delivered,5.0,HDR TV
6179475.0,17479.0,Patricia Romero,Deborah97@gmail.com,3254058599.0,149 Kelly Stravenue,Portsmouth,England,47740.0,UK,21.0,Female,Medium,Regular,9/6/2023,2023.0,September,23:39:23,5.0,442.8158462,2214.079231,Electronics,Apple,Laptop,Good,Same-Day,Credit Card,Shipped,4.0,Samsung Notebook
8642610.0,53487.0,Adam Thompson,Hector94@gmail.com,1305968190.0,04027 Ingram Port,Portsmouth,England,28454.0,UK,21.0,Female,Medium,Regular,11/21/2023,2023.0,November,3:56:58,10.0,480.0384244,4800.384244,Books,Random House,Non-Fiction,Average,Standard,Cash,Processing,2.0,History
2544281.0,26434.0,Melvin Stuart,Lisa71@gmail.com,1992104538.0,4143 James Mountains Apt. 872,Portsmouth,England,53516.0,UK,21.0,Male,Medium,Regular,11/17/2023,2023.0,November,23:50:10,9.0,438.6436074,3947.792467,Home Decor,IKEA,Furniture,Average,Express,Credit Card,Shipped,2.0,TV stand
1531004.0,45622.0,Gabrielle Edwards,Amanda96@gmail.com,4834137877.0,93833 Smith Heights Suite 920,Portsmouth,England,10245.0,UK,21.0,Male,Medium,Regular,9/14/2023,2023.0,September,1:44:54,8.0,309.0473298,2472.378638,Home Decor,Bed Bath & Beyond,Bathroom,Good,Standard,Credit Card,Delivered,4.0,Mirror
9944867.0,78149.0,Savannah Harris,Patricia99@gmail.com,4083158228.0,3701 Roberts Forge,Portsmouth,England,8045.0,UK,21.0,Female,Medium,Regular,7/29/2023,2023.0,July,10:21:01,4.0,248.6957606,994.7830423,Books,HarperCollins,Fiction,Good,Same-Day,Credit Card,Delivered,4.0,Fantasy
